date,fs,wd,md,fh
2016/7/29 9:15,1,27.0635,1.1,0
2016/7/29 9:30,2.525,27.1277,1.1,0
2016/7/29 9:45,0.8,28.656,1.1,0
2016/7/29 10:00,1.15,28.6938,1.1,0
2016/7/29 10:15,1.52,29.5482,1.1,0
2016/7/29 10:30,0.5,30.1,1.1,0
2016/7/29 10:45,0.4286,30.9676,1.1,0
2016/7/29 11:00,3.2,30.4,1.1,0
2016/7/29 11:15,1.9,31.8432,1.1,0
2016/7/29 11:30,2.9,31.9,1.1,0
2016/7/29 11:45,1.24,32.1136,1.1,0
2016/7/29 12:00,2,31.2091,1.1,0
2016/7/29 12:15,2.5,32.7118,1.1,0
2016/7/29 12:30,2.9,32.6857,1.1,0
2016/7/29 12:45,4.7667,32.4393,1.1,0
2016/7/29 13:00,5.1,32.565,1.1,0
2016/7/29 13:15,2.6,32.3402,1.1,0
2016/7/29 13:30,3.4333,32.7,1.1,0
2016/7/29 13:45,0.9,32.7,1.1,-0.8352
2016/7/29 14:00,4.2,32,1.1,48
2016/7/29 14:15,1.9,32.2333,1.1,0
2016/7/29 14:30,3.9,32.9487,1.1,0
2016/7/29 14:45,2.5571,33.2385,1.1,0
2016/7/29 15:00,3.9,33.6771,1.1,0
2016/7/29 15:15,1.15,33.5534,1.1,0
2016/7/29 15:30,2.3,33.7,1.1,0
2016/7/29 15:45,1,33.3286,1.1,0
2016/7/29 16:00,0,33.7568,1.1,0
2016/7/29 16:15,3.7,33.0815,1.1,0
2016/7/29 16:30,2.8,32.9,1.1,0
2016/7/29 16:45,1.5,33.4899,1.1,0
2016/7/29 17:00,0,33.7,1.1,0
2016/7/29 17:15,0.77,33.3569,1.1,0
2016/7/29 17:30,5.8,31.5,1.1,0
2016/7/29 17:45,3.7,29.7964,1.1,163
2016/7/29 18:00,5.5,28.7688,1.1,187
2016/7/29 18:15,5.6,27.8126,1.1,210
2016/7/29 18:30,5.675,26.9,1.1,245
2016/7/29 18:45,4.8,26.2556,1.1,128.6667
2016/7/29 19:00,5.1,26,1.1,132
2016/7/29 19:15,4.8333,26.4174,1.1,125.6667
2016/7/29 19:30,4.4,25.9,1.1,99
2016/7/29 19:45,5.34,25.8682,1.1,194.5
2016/7/29 20:00,5,26.3,1.1,136
2016/7/29 20:15,4.5,26.3244,1.1,159
2016/7/29 20:30,5.2,26.2007,1.1,171
2016/7/29 20:45,5.4,26.2429,1.1,216
2016/7/29 21:00,5.62,25.9875,1.1,267.5
2016/7/29 21:15,5.05,25.715,1.1,210
2016/7/29 21:30,5.7,25.4,1.1,251
2016/7/29 21:45,6.25,25.35,1.1,325.5
2016/7/29 22:00,6.1667,25.4927,1.1,310.3333
2016/7/29 22:15,5.4,25.6065,1.1,268
2016/7/29 22:30,6.2,25.3969,1.1,326
2016/7/29 22:45,5.7667,25.5915,1.1,326.6667
2016/7/29 23:00,6.3,25.6009,1.1,430.4
2016/7/29 23:15,5.8,25.9446,1.1,274.75
2016/7/29 23:30,6.26,25.9998,1.1,424
2016/7/29 23:45,6.2833,25.8333,1.1,382
2016/7/30 0:00,7.5,25.7905,1.1,499.6667
2016/7/30 0:15,5.9,25.413,1.1,385
2016/7/30 0:30,6.75,25.312,1.1,426
2016/7/30 0:45,5.8,25.2305,1.1,444.4
2016/7/30 1:00,6.3,25.3,1.1,396
2016/7/30 1:15,5.6222,25.0571,1.1,254
2016/7/30 1:30,6,24.902,1.1,255
2016/7/30 1:45,6.4333,24.8701,1.1,401.3333
2016/7/30 2:00,6.1,24.9,1.1,410.5
2016/7/30 2:15,5.6667,24.6015,1.1,251.3333
2016/7/30 2:30,5.8,24.8638,1.1,265
2016/7/30 2:45,5.9333,24.9371,1.1,435.6667
2016/7/30 3:00,6.2,25.0022,1.1,407.5
2016/7/30 3:15,6.8143,24.8544,1.1,516
2016/7/30 3:30,6.0857,24.5,1.1,416
2016/7/30 3:45,6.1,24.6679,1.1,493.5
2016/7/30 4:00,7.225,24.5,1.1,419
2016/7/30 4:15,6.4333,24.7844,1.1,574.3333
2016/7/30 4:30,7.6,24.7477,1.1,753
2016/7/30 4:45,6.65,24.6893,1.1,648
2016/7/30 5:00,6.15,24.5,1.1,592
2016/7/30 5:15,6.75,24.5857,1.1,724.4
2016/7/30 5:30,6.8,24.3,1.1,403
2016/7/30 5:45,6.25,24.2,1.1,425.5
2016/7/30 6:00,6.6,24.3,1.1,484
2016/7/30 6:15,6.6,24.5222,1.1,536
2016/7/30 6:30,5.55,24.2552,1.1,344
2016/7/30 6:45,5.84,24.3419,1.1,293.8
2016/7/30 7:00,6.3,24.5,1.1,407
2016/7/30 7:15,6.3,24.5436,1.1,335
2016/7/30 7:30,6.8,24.7,1.1,625
2016/7/30 7:45,6.3,24.8351,1.1,371.5
2016/7/30 8:00,6.34,24.9,1.1,445.5
2016/7/30 8:15,5.8,24.9034,1.1,254
2016/7/30 8:30,4,25.3149,1.1,139
2016/7/30 8:45,4.3667,25.6543,1.1,51.6667
2016/7/30 9:00,2.0667,26.2,1.1,32.6667
2016/7/30 9:15,5.72,26.7257,1.1,266
2016/7/30 9:30,5.225,27.1,1.1,130.5
2016/7/30 9:45,4.72,27.577,1.1,124
2016/7/30 10:00,4.5571,28.1,1.1,117
2016/7/30 10:15,4.14,28.6933,1.1,128
2016/7/30 10:30,3.4,29,1.1,97
2016/7/30 10:45,4.3,29.4273,1.1,61.3333
2016/7/30 11:00,3.1,30.0446,1.1,41
2016/7/30 11:15,5.5,30.4833,1.1,207.6667
2016/7/30 11:30,5,30.9431,1.1,178
2016/7/30 11:45,4.4,31.3554,1.1,147
2016/7/30 12:00,4.45,31.7,1.1,70.5
2016/7/30 12:15,6.42,32.2919,1.1,157.6667
2016/7/30 12:30,4.95,32.6994,1.1,138.5
2016/7/30 12:45,4.8,33.2508,1.1,97
2016/7/30 13:00,6.4,33.4,1.1,229
2016/7/30 13:15,4.88,33.3723,1.1,155
2016/7/30 13:30,5.35,33.7375,1.1,280
2016/7/30 13:45,5.3,34.1826,1.1,254
2016/7/30 14:00,8.0333,33.9,1.1,872.3333
2016/7/30 14:15,7.25,34.2444,1.1,816
2016/7/30 14:30,6.4571,34.5186,1.1,589
2016/7/30 14:45,6.3,34.7136,1.1,263
2016/7/30 15:00,5.2,35.1,1.1,243
2016/7/30 15:15,4.7,35.1208,1.1,90
2016/7/30 15:30,5.1333,35.2014,1.1,102.6667
2016/7/30 15:45,3.5,35.4136,1.1,168
2016/7/30 16:00,5.2,35.5,1.1,145
2016/7/30 16:15,4.0333,35.4905,1.1,90
2016/7/30 16:30,5.7,35.3938,1.1,222
2016/7/30 16:45,4.95,35.3178,1.1,126.5
2016/7/30 17:00,4.95,35.2317,1.1,50.5
2016/7/30 17:15,6.1,34.9109,1.1,374
2016/7/30 17:30,4.3,34.7,1.1,72
2016/7/30 17:45,4.86,34.3639,1.1,171.3333
2016/7/30 18:00,5.35,34.0005,1.1,182.5
2016/7/30 18:15,5.8,33.6604,1.1,146
2016/7/30 18:30,2.64,33.1,1.1,0
2016/7/30 18:45,2.5,32.3453,1.1,0
2016/7/30 19:00,4.2571,31.602,1.1,0
2016/7/30 19:15,3.8,30.6048,1.1,10
2016/7/30 19:30,3,29.9527,1.1,28
2016/7/30 19:45,4.4,29.3213,1.1,145
2016/7/30 20:00,4.56,29.2,1.1,144
2016/7/30 20:15,4.5,29.0649,1.1,77
2016/7/30 20:30,5.5667,28.1131,1.1,224.6667
2016/7/30 20:45,3.7,27.7292,1.1,54
2016/7/30 21:00,5.2333,27.5,1.1,195
2016/7/30 21:15,7.4714,27.7579,1.1,601.3333
2016/7/30 21:30,6.6,27.6923,1.1,551.2
2016/7/30 21:45,6.7,27.7848,1.1,399
2016/7/30 22:00,5.6667,27.6625,1.1,169.6667
2016/7/30 22:15,5.5,28.4442,1.1,122.2222
2016/7/30 22:30,4.7857,27.7033,1.1,127.6667
2016/7/30 22:45,4.6286,27.2322,1.1,107.4
2016/7/30 23:00,5.2,27.2,1.1,125
2016/7/30 23:15,5.9,27.7393,1.1,282
2016/7/30 23:30,6.75,28.3,1.1,491.5
2016/7/30 23:45,7.05,28.1468,1.1,652.5
2016/7/31 0:00,6.1,27.056,1.1,313
2016/7/31 0:15,6.1556,26.5339,1.1,347
2016/7/31 0:30,5.3,26.1652,1.1,220.6667
2016/7/31 0:45,5.1,26.4802,1.1,149
2016/7/31 1:00,5.3,26.0014,1.1,171.4286
2016/7/31 1:15,5,26.804,1.1,225
2016/7/31 1:30,4.95,26.1044,1.1,266.5
2016/7/31 1:45,6.2,26.4255,1.1,442.8
2016/7/31 2:00,6.7667,26.5011,1.1,462
2016/7/31 2:15,5.5556,25.5093,1.1,315.5
2016/7/31 2:30,6.2667,25.5375,1.1,434.8
2016/7/31 2:45,7.95,25.9348,1.1,721.5
2016/7/31 3:00,7.5,25.9973,1.1,826
2016/7/31 3:15,8.1,25.912,1.1,976
2016/7/31 3:30,7.9,25.6,1.1,883
2016/7/31 3:45,6.85,25.5629,1.1,665
2016/7/31 4:00,6.8,25.2651,1.1,539.5
2016/7/31 4:15,7.9,25.6,1.1,797.3333
2016/7/31 4:30,7.3,25.5094,1.1,721
2016/7/31 4:45,8.2,25.5,1.1,861
2016/7/31 5:00,7.45,25.5976,1.1,849.5
2016/7/31 5:15,6.8667,25.6505,1.1,669.4
2016/7/31 5:30,7.8,25.6,1.1,767.4
2016/7/31 5:45,7.2,25.5508,1.1,819
2016/7/31 6:00,7.6,25.4,1.1,719
2016/7/31 6:15,6.4429,25.2187,1.1,418.5
2016/7/31 6:30,6.6667,25.5979,1.1,616.6667
2016/7/31 6:45,7.7,25.3768,1.1,580
2016/7/31 7:00,6.62,25.3612,1.1,507
2016/7/31 7:15,7.3,25.6775,1.1,615.5
2016/7/31 7:30,6.4,25.9,1.1,452
2016/7/31 7:45,5.5333,25.3657,1.1,226.4286
2016/7/31 8:00,3.5,25.4,1.1,29
2016/7/31 8:15,4.46,25.4057,1.1,163.3333
2016/7/31 8:30,1.35,25.9989,1.1,0
2016/7/31 8:45,1.2,26.6682,1.1,0
2016/7/31 9:00,3.5,26.6,1.1,11
2016/7/31 9:15,5.2,26.8474,1.1,121
2016/7/31 9:30,4.2,27.5,1.1,80
2016/7/31 9:45,5.4667,27.8208,1.1,188.2
2016/7/31 10:00,4.72,28.3036,1.1,129.6667
2016/7/31 10:15,4.6,29.0577,1.1,121
2016/7/31 10:30,5.95,29.345,1.1,314
2016/7/31 10:45,4.2,30.1502,1.1,54
2016/7/31 11:00,6,29.9,1.1,309.3333
2016/7/31 11:15,5.9857,30.2204,1.1,260
2016/7/31 11:30,5.9,30.4,1.1,255
2016/7/31 11:45,5,30.4906,1.1,134
2016/7/31 12:00,5,30.7,1.1,144.5
2016/7/31 12:15,5.65,31.373,1.1,123
2016/7/31 12:30,2.8,31.6742,1.1,29
2016/7/31 12:45,5.0667,31.2875,1.1,177.3333
2016/7/31 13:00,5.225,32.4,1.1,155.5
2016/7/31 13:15,3.9,32.8245,1.1,119
2016/7/31 13:30,5.6,33.1,1.1,278
2016/7/31 13:45,5.8333,33.3667,1.1,347.3333
2016/7/31 14:00,5.2,33.8,1.1,127
2016/7/31 14:15,5.66,33.8016,1.1,333.25
2016/7/31 14:30,6.3,33.9493,1.1,303
2016/7/31 14:45,5.1333,34.2786,1.1,296
2016/7/31 15:00,6.0333,34.3571,1.1,336.6667
2016/7/31 15:15,5.5,34.5884,1.1,255
2016/7/31 15:30,4.7,34.7,1.1,99
2016/7/31 15:45,5,34.8474,1.1,187
2016/7/31 16:00,4.5,35.0182,1.1,102.5
2016/7/31 16:15,4.875,34.9762,1.1,107.5
2016/7/31 16:30,1.7,35.3,1.1,1
2016/7/31 16:45,4.7,34.9627,1.1,108
2016/7/31 17:00,5.05,34.5615,1.1,128
2016/7/31 17:15,4.2,34.2203,1.1,-5.0185
2016/7/31 17:30,5.8,33.7016,1.1,234.3333
2016/7/31 17:45,5.2,33.2108,1.1,145
2016/7/31 18:00,4.8,33,1.1,185
2016/7/31 18:15,5.4429,32.5389,1.1,351
2016/7/31 18:30,5.4,32.1,1.1,281
2016/7/31 18:45,6.08,31.1558,1.1,338
2016/7/31 19:00,6.14,30.4,1.1,302
2016/7/31 19:15,5.5,29.7183,1.1,255.3333
2016/7/31 19:30,5.85,29.4,1.1,205.5
2016/7/31 19:45,5.8,28.9226,1.1,315
2016/7/31 20:00,6.05,28.4,1.1,306
2016/7/31 20:15,5.8,27.7408,1.1,382.6
2016/7/31 20:30,6.7,27.4,1.1,403
2016/7/31 20:45,5.05,27.148,1.1,196.5
2016/7/31 21:00,6.1429,27.0158,1.1,457
2016/7/31 21:15,6.7,26.8,1.1,500
2016/7/31 21:30,6.2,26.5545,1.1,386
2016/7/31 21:45,6,26.3561,1.1,371
2016/7/31 22:00,5.5,25.9827,1.1,218
2016/7/31 22:15,5.6429,25.6952,1.1,231.6667
2016/7/31 22:30,6.4143,25.5644,1.1,296
2016/7/31 22:45,5.8333,25.2681,1.1,345.6667
2016/7/31 23:00,6.6,25.2,1.1,454
2016/7/31 23:15,6.7,25,1.1,525
2016/7/31 23:30,6.6,24.8755,1.1,600
2016/7/31 23:45,5.15,24.7886,1.1,340
2016/8/1 0:00,5.7,24.6582,1.1,252
2016/8/1 0:15,6.2,24.6484,1.1,460
2016/8/1 0:30,7.5,24.6,1.1,647
2016/8/1 0:45,6.4,24.6072,1.1,554
2016/8/1 1:00,5.3,24.2575,1.1,190
2016/8/1 1:15,5.7,24.2152,1.1,302
2016/8/1 1:30,5.6,24.2,1.1,219.2
2016/8/1 1:45,5.9,24.2785,1.1,334
2016/8/1 2:00,6.5,24.2,1.1,429
2016/8/1 2:15,7.2,24.3117,1.1,692
2016/8/1 2:30,8.3,24.2,1.1,738
2016/8/1 2:45,7.18,23.8763,1.1,615
2016/8/1 3:00,7.4,23.7917,1.1,803.5
2016/8/1 3:15,6.9,23.7467,1.1,977
2016/8/1 3:30,6.9,23.5634,1.1,957
2016/8/1 3:45,6.5667,23.4393,1.1,616.6667
2016/8/1 4:00,7.65,23.4,1.1,763
2016/8/1 4:15,7.4333,23.357,1.1,710.3333
2016/8/1 4:30,6.9,23.3,1.1,676
2016/8/1 4:45,7.0667,23.3,1.1,729.6667
2016/8/1 5:00,6.7,23.3,1.1,558
2016/8/1 5:15,6.45,23.3,1.1,534
2016/8/1 5:30,6.5111,23.3,1.1,383
2016/8/1 5:45,7.1667,23.4,1.1,676.6667
2016/8/1 6:00,6.7667,23.4,1.1,658.3333
2016/8/1 6:15,6.9333,23.4,1.1,574.3333
2016/8/1 6:30,6.5,23.4216,1.1,486
2016/8/1 6:45,6.63,23.4,1.1,497
2016/8/1 7:00,6.3429,23.4,1.1,347.3333
2016/8/1 7:15,6.25,23.45,1.1,376.5
2016/8/1 7:30,6.45,23.6169,1.1,391
2016/8/1 7:45,6.6,23.6643,1.1,391
2016/8/1 8:00,4.8667,23.8895,1.1,248
2016/8/1 8:15,5.8,24.3394,1.1,224
2016/8/1 8:30,4.6889,24.7975,1.1,182
2016/8/1 8:45,5.45,25.3728,1.1,192.4
2016/8/1 9:00,5,25.7,1.1,255
2016/8/1 9:15,5.75,26.1811,1.1,247.4
2016/8/1 9:30,4.1,26.6725,1.1,120
2016/8/1 9:45,5.7,27.2583,1.1,161
2016/8/1 10:00,5.0714,27.7987,1.1,127.6667
2016/8/1 10:15,5.15,28.0078,1.1,149.5
2016/8/1 10:30,4.3,28.4856,1.1,135
2016/8/1 10:45,4.7143,29.0463,1.1,121.5714
2016/8/1 11:00,3.5,29.5,1.1,35
2016/8/1 11:15,4.2,30.5314,1.1,0
2016/8/1 11:30,4.26,30.8,1.1,0
2016/8/1 11:45,2.2222,31.7229,1.1,0
2016/8/1 12:00,3.3,31.6232,1.1,0
2016/8/1 12:15,2.58,32.25,1.1,0
2016/8/1 12:30,3.1,32.4467,1.1,0
2016/8/1 12:45,4.8857,32.354,1.1,0.5545
2016/8/1 13:00,4.6286,32.4,1.1,0
2016/8/1 13:15,5.075,32.1664,1.1,83
2016/8/1 13:30,4.5,32.2163,1.1,28
2016/8/1 13:45,2.2,33.6684,1.1,0
2016/8/1 14:00,3,32.9,1.1,28
2016/8/1 14:15,2.25,32.9344,1.1,0
2016/8/1 14:30,3.15,33.8,1.1,0
2016/8/1 14:45,4.1,33.1278,1.1,84
2016/8/1 15:00,3.7,33.1994,1.1,32.25
2016/8/1 15:15,6.1,33.0685,1.1,176
2016/8/1 15:30,4.68,32.7,1.1,193.3333
2016/8/1 15:45,5.6667,32.2965,1.1,315.6
2016/8/1 16:00,4.6571,32.1,1.1,95
2016/8/1 16:15,5.26,31.8333,1.1,161.5
2016/8/1 16:30,6.36,31.4032,1.1,264.3333
2016/8/1 16:45,5,31.195,1.1,173
2016/8/1 17:00,4.6,30.8,1.1,166
2016/8/1 17:15,6.5,30.1579,1.1,440
2016/8/1 17:30,4.2,30.0528,1.1,145
2016/8/1 17:45,6.3,29.229,1.1,403
2016/8/1 18:00,4.95,28.7569,1.1,119.5
2016/8/1 18:15,6.15,28.0856,1.1,477
2016/8/1 18:30,6.63,27.6006,1.1,690
2016/8/1 18:45,6.65,27.1169,1.1,708.5
2016/8/1 19:00,6.74,26.7574,1.1,769.6667
2016/8/1 19:15,7.5,26.4694,1.1,623
2016/8/1 19:30,5.55,26.2726,1.1,314
2016/8/1 19:45,6.4,26.0562,1.1,484
2016/8/1 20:00,6.7667,25.8988,1.1,340.3333
2016/8/1 20:15,5.8,25.7215,1.1,396.5
2016/8/1 20:30,7.2,25.6,1.1,703
2016/8/1 20:45,7,25.5,1.1,543
2016/8/1 21:00,6.5286,25.3,1.1,514.5
2016/8/1 21:15,6.4,25.3112,1.1,588
2016/8/1 21:30,7.1667,25.3,1.1,653.6667
2016/8/1 21:45,8,25.1,1.1,570
2016/8/1 22:00,7.6,25.1,1.1,736
2016/8/1 22:15,5.4,24.9364,1.1,633
2016/8/1 22:30,7,24.9,1.1,532
2016/8/1 22:45,7.6,24.8,1.1,829
2016/8/1 23:00,6.4,24.7,1.1,522
2016/8/1 23:15,7.3,24.6,1.1,706
2016/8/1 23:30,7,24.4,1.1,537
2016/8/1 23:45,7,24.4,1.1,647
2016/8/2 0:00,6.75,24.3,1.1,816
2016/8/2 0:15,6.4,24.2777,1.1,793
2016/8/2 0:30,7.3,24.26,1.1,758.6667
2016/8/2 0:45,7.6,24.2,1.1,753
2016/8/2 1:00,6.8,24.1,1.1,685
2016/8/2 1:15,6.475,23.9947,1.1,686
2016/8/2 1:30,7.1,23.9067,1.1,904.6667
2016/8/2 1:45,7.4,23.9676,1.1,1203
2016/8/2 2:00,7.15,23.9,1.1,810
2016/8/2 2:15,8.38,23.8,1.1,846
2016/8/2 2:30,7.9,23.8,1.1,949.6667
2016/8/2 2:45,8.4,23.7857,1.1,1242
2016/8/2 3:00,8.9,23.7,1.1,1092.3333
2016/8/2 3:15,7.5,23.7,1.1,795
2016/8/2 3:30,7.7,23.7,1.1,755
2016/8/2 3:45,7.88,23.8,1.1,780.3333
2016/8/2 4:00,5.6,23.8,1.1,402
2016/8/2 4:15,5.7,23.8,1.1,487
2016/8/2 4:30,7.4,23.8,1.1,745
2016/8/2 4:45,7.325,23.8,1.1,605
2016/8/2 5:00,6.5,23.7,1.1,313
2016/8/2 5:15,5.8286,23.8,1.1,341.2
2016/8/2 5:30,5.5,23.8,1.1,439
2016/8/2 5:45,6.4,23.9,1.1,309
2016/8/2 6:00,6.3,24.1995,1.1,410.3333
2016/8/2 6:15,6.26,24.3061,1.1,423
2016/8/2 6:30,6.2,24.5,1.1,459.6667
2016/8/2 6:45,6.3,24.5,1.1,530
2016/8/2 7:00,6.4,24.5,1.1,443.4
2016/8/2 7:15,6.4,24.6713,1.1,363
2016/8/2 7:30,7.5,24.7,1.1,423
2016/8/2 7:45,5.5667,24.6215,1.1,254.3333
2016/8/2 8:00,5.1,24.7423,1.1,226
2016/8/2 8:15,6.5,24.8144,1.1,230
2016/8/2 8:30,5.45,25.0995,1.1,220.5
2016/8/2 8:45,5.6,25.4195,1.1,211
2016/8/2 9:00,3.9667,25.7,1.1,93.6667
2016/8/2 9:15,4.6,25.7957,1.1,110
2016/8/2 9:30,4.98,26.1224,1.1,59
2016/8/2 9:45,5.3,26.2649,1.1,234
2016/8/2 10:00,5,26.4,1.1,138
2016/8/2 10:15,4.3333,26.7821,1.1,91.3333
2016/8/2 10:30,4.9,26.7986,1.1,124.3333
2016/8/2 10:45,5.4,26.8577,1.1,135
2016/8/2 11:00,4.88,27.3,1.1,166.6667
2016/8/2 11:15,4.84,27.7592,1.1,221
2016/8/2 11:30,7.5,27.7,1.1,412
2016/8/2 11:45,5.5,28.1579,1.1,241
2016/8/2 12:00,4.6,28.6,1.1,44
2016/8/2 12:15,2.8,28.9421,1.1,85
2016/8/2 12:30,5.1,29.3,1.1,163
2016/8/2 12:45,4.8667,29.5895,1.1,120.6667
2016/8/2 13:00,3.2,30.0238,1.1,53
2016/8/2 13:15,5.15,30.2089,1.1,175
2016/8/2 13:30,4.7,30.4,1.1,107
2016/8/2 13:45,4.4,30.5031,1.1,52.3333
2016/8/2 14:00,2.5,30.7,1.1,1
2016/8/2 14:15,3.7,31.0986,1.1,17
2016/8/2 14:30,4,31.4,1.1,0
2016/8/2 14:45,4.98,30.9281,1.1,170.5
2016/8/2 15:00,5.3,30.6,1.1,238
2016/8/2 15:15,5.8,30.6278,1.1,236
2016/8/2 15:30,5.2,30.1594,1.1,245
2016/8/2 15:45,5.5667,29.9528,1.1,341.6667
2016/8/2 16:00,5.6,29.6763,1.1,363
2016/8/2 16:15,6.8333,29.6044,1.1,265
2016/8/2 16:30,5.6,29.5,1.1,170
2016/8/2 16:45,5.88,29.4726,1.1,341
2016/8/2 17:00,5.8667,29.4983,1.1,280.6667
2016/8/2 17:15,4.9,29.2331,1.1,145
2016/8/2 17:30,6.75,28.7004,1.1,531
2016/8/2 17:45,5.8,28.32,1.1,211.6667
2016/8/2 18:00,6.4,28.0946,1.1,403
2016/8/2 18:15,5.8333,27.6945,1.1,324.3333
2016/8/2 18:30,6.74,27.5,1.1,524.4
2016/8/2 18:45,6.5,27.1256,1.1,486.5
2016/8/2 19:00,5.1,26.8,1.1,357
2016/8/2 19:15,6.9,26.5,1.1,592.5
2016/8/2 19:30,6.8,26.2668,1.1,439
2016/8/2 19:45,7.1,26.0051,1.1,595
2016/8/2 20:00,6.9,25.9,1.1,474.6667
2016/8/2 20:15,7.5,25.6019,1.1,728
2016/8/2 20:30,6.6,25.4584,1.1,590
2016/8/2 20:45,7.14,25.3,1.1,804.3333
2016/8/2 21:00,8.18,25.1546,1.1,964.3333
2016/8/2 21:15,6.6,25.0439,1.1,557
2016/8/2 21:30,6.3333,25,1.1,568.3333
2016/8/2 21:45,6.4,24.8335,1.1,533.5
2016/8/2 22:00,6.6,24.7553,1.1,618
2016/8/2 22:15,6.5,24.7,1.1,430
2016/8/2 22:30,6.05,24.6,1.1,490.5
2016/8/2 22:45,6.6667,24.5472,1.1,336.6667
2016/8/2 23:00,5.2333,24.5,1.1,158.3333
2016/8/2 23:15,5.85,24.5,1.1,269.5
2016/8/2 23:30,5.1,24.4,1.1,226
2016/8/2 23:45,6.2714,24.3274,1.1,390.3333
2016/8/3 0:00,6.2,24.3,1.1,351
2016/8/3 0:15,5.94,24.2,1.1,337.3333
2016/8/3 0:30,5.9,24.1,1.1,304
2016/8/3 0:45,4.5,24.1,1.1,176.6
2016/8/3 1:00,5.1,24,1.1,168
2016/8/3 1:15,4,24,1.1,76.5
2016/8/3 1:30,5.7,24,1.1,283
2016/8/3 1:45,5.45,23.9,1.1,226.5
2016/8/3 2:00,4.86,23.9,1.1,237
2016/8/3 2:15,5.26,23.8,1.1,191
2016/8/3 2:30,6.1,23.7,1.1,333
2016/8/3 2:45,6.0667,23.6472,1.1,284
2016/8/3 3:00,4.6,23.6,1.1,232
2016/8/3 3:15,5.05,23.6,1.1,164.5
2016/8/3 3:30,4.1,23.6,1.1,85
2016/8/3 3:45,7.45,23.5286,1.1,482.5
2016/8/3 4:00,5.8,23.5565,1.1,278
2016/8/3 4:15,4.95,23.5,1.1,145
2016/8/3 4:30,7,23.5,1.1,403
2016/8/3 4:45,5.5,23.4962,1.1,295
2016/8/3 5:00,5.5,23.5,1.1,222
2016/8/3 5:15,6.2,23.4263,1.1,304
2016/8/3 5:30,6.4,23.5,1.1,420
2016/8/3 5:45,5.3333,23.5591,1.1,250
2016/8/3 6:00,4.95,23.518,1.1,205.5
2016/8/3 6:15,6.65,23.5,1.1,393
2016/8/3 6:30,5.8,23.5,1.1,369
2016/8/3 6:45,5.4,23.5857,1.1,347.5
2016/8/3 7:00,7.1,23.5018,1.1,609.3333
2016/8/3 7:15,6.2,23.6,1.1,495
2016/8/3 7:30,5.86,23.6,1.1,400
2016/8/3 7:45,5.65,23.7198,1.1,422.5
2016/8/3 8:00,6.75,23.8274,1.1,678.5
2016/8/3 8:15,6.04,24.0206,1.1,445.5
2016/8/3 8:30,7.2,24.1343,1.1,864.3333
2016/8/3 8:45,5.8,24.3681,1.1,452
2016/8/3 9:00,6.2,24.5,1.1,330
2016/8/3 9:15,7.4857,24.5286,1.1,755.3333
2016/8/3 9:30,6.9333,24.806,1.1,612.3333
2016/8/3 9:45,6.46,25.2431,1.1,399
2016/8/3 10:00,5.6,25.6,1.1,442
2016/8/3 10:15,7.625,25.4617,1.1,636.5
2016/8/3 10:30,6.6333,25.6,1.1,557.8
2016/8/3 10:45,8.9,25.45,1.1,1093.5
2016/8/3 11:00,6.75,26.4978,1.1,727.5
2016/8/3 11:15,5.5,27.0962,1.1,390.5
2016/8/3 11:30,5.1,27.3988,1.1,173
2016/8/3 11:45,5.45,27.6294,1.1,409
2016/8/3 12:00,5.65,27.9031,1.1,292.5
2016/8/3 12:15,6.3,28.4125,1.1,380
2016/8/3 12:30,5.1,29,1.1,139
2016/8/3 12:45,4.6571,29.2909,1.1,155
2016/8/3 13:00,5.7667,29.3,1.1,263.6667
2016/8/3 13:15,5.5,29.274,1.1,264
2016/8/3 13:30,5.45,29.6,1.1,272
2016/8/3 13:45,6.18,29.5789,1.1,473
2016/8/3 14:00,5.96,29.5183,1.1,403
2016/8/3 14:15,5.7,29.5747,1.1,310.5
2016/8/3 14:30,4.4,30.5,1.1,134
2016/8/3 14:45,5.1,29.7786,1.1,251
2016/8/3 15:00,7.1,29.4,1.1,537
2016/8/3 15:15,7,29.5971,1.1,329
2016/8/3 15:30,6.6143,29.3987,1.1,471
2016/8/3 15:45,6,28.8748,1.1,664.5
2016/8/3 16:00,6,29.1,1.1,338
2016/8/3 16:15,6.85,28.4306,1.1,616.5
2016/8/3 16:30,6.7333,28.2,1.1,567
2016/8/3 16:45,6.3,27.6882,1.1,642
2016/8/3 17:00,6,27.54,1.1,208.6667
2016/8/3 17:15,6.9667,26.8379,1.1,633.3333
2016/8/3 17:30,7.15,26.5221,1.1,843
2016/8/3 17:45,8.4,26,1.1,1167
2016/8/3 18:00,6.45,25.9,1.1,621.5
2016/8/3 18:15,6.45,25.7,1.1,525.5
2016/8/3 18:30,6.3,25.4816,1.1,534
2016/8/3 18:45,8.2143,25.1736,1.1,999
2016/8/3 19:00,7.8,25,1.1,678.5
2016/8/3 19:15,6.7667,24.813,1.1,587
2016/8/3 19:30,6.46,24.8,1.1,583
2016/8/3 19:45,6.0714,24.7526,1.1,439.5
2016/8/3 20:00,5.45,24.7,1.1,391.5
2016/8/3 20:15,6.05,24.7,1.1,428
2016/8/3 20:30,6.4,24.6,1.1,387
2016/8/3 20:45,6.2,24.6,1.1,377
2016/8/3 21:00,6.0333,24.5,1.1,330.6667
